"province","additional_info_id","additional_info_short","additional_info_full"
"Ontario",147,"ON147","05-06-2020: Previous case no longer deemed positive. Replaced with new case from Simcoe Muskoka on 05-06-2020"
"Ontario",148,"ON148","Community-acquired case from late-March (now recovered) that was transferred from a different PHU"
"Ontario",149,"ON149","08-06-2020: 2 previously positive cases were re-tested and came back negative. Replaced with new cases from Middlesex-London from 08-06-2020"
"Ontario",150,"ON150","10-06-2020: 7 fewer cases reported in Ottawa. Replaced with cases from York from 10-06-2020"
"Ontario",151,"ON151","Employee at Pioneer Ridge Long-Term Care home"
"Ontario",152,"ON152","Worker in agri-farm sector"
"Ontario",153,"ON153","Under investigation"
"Ontario",154,"ON154","16-06-2020: 3 previous cases no longer positive. Replaced with cases from Simcoe Muskoka on 16-06-2020"
"Ontario",155,"ON155","Nursing home staff member in Thessalon"
"Ontario",156,"ON156","First Nations Communities"
"Ontario",157,"ON157","Healthcare worker"
"Ontario",158,"ON158","Agri-farm sector"
"Ontario",159,"ON159","15-06-2020: 2 fewer cases reported in Ottawa. Replaced with cases from 15-06-2020 in York"
"Ontario",160,"ON160","17-06-2020: 1 previous case from Simcoe Muskoka now considered negative. Replaced with case from York on 17-06-2020"
"Ontario",161,"ON161","16-06-2020: 1 previous case from Grey Bruce no longer considered positive. Replaced with new case from York on 16-06-2020"
"Ontario",162,"ON162","18-06-2020: 2 fewer cases reported in Halton. Replaced with cases from York from 18-06-2020"
"Ontario",163,"ON163","19-06-2020: 1 previously positive case in Simcoe Muskoka deemed negative. Replaced with new Simcoe Muskoka case from 19-06-2020"
"Ontario",164,"ON164","The Health Unit says 5 of the 6 new cases are from the agri-farm sector"
"Ontario",165,"ON165","19-06-2020: 1 fewer case reported in Grey Bruce. Replaced with case from York on 19-06-2020"
"Ontario",166,"ON166","20-06-2020: 1 fewer case in Halton. Replaced with case from York from 20-06-2020"
"Ontario",167,"ON167","22-06-2020: Previous case deemed negative. Replaced with new case from Simcoe MUskoka on 22-06-2020"
"Ontario",168,"ON168","Sunnyside Home long-term care resident"
"Ontario",169,"ON169","Parkwood Mennonite retirement home resident"
"Ontario",170,"ON170","21-06-2020: 1 fewer case in Grey Bruce. Replaced with case from York from 21-06-2020"
"Ontario",171,"ON171","23-06-2020: 1 fewer case in Haldimand-Norfolk. Replaced with case from York from 23-06-2020"
"Ontario",172,"ON172","30-06-2020: 1 fewer case in Haldimand-Norfolk. Replaced with case from York from 30-06-2020"
"Ontario",173,"ON173","27-06-2020: 1 fewer case in Haldimand-Norfolk. Replaced with case from York from 27-06-2020"
"Ontario",174,"ON174","Work place contact"
"Ontario",175,"ON175","Community"
"Ontario",176,"ON176","29-06-2020: 1 fewer case reported in Haliburton Kawartha Pineridge after removal of duplicate case. Replaced with case from York from 29-06-2020"
"Ontario",177,"ON177","29-06-2020: 10 fewer cases reported in Toronto after duplicates removed. Cases replaced with ones from York from 29-06-2020"
"Ontario",178,"ON178","Agri-food sector"
"Ontario",179,"ON179","30-06-2020: 1 fewer case in Simcoe Muskoka. Replaced with case from York from 30-06-2020"
"Ontario",180,"ON180","03-07-2020: 1 previous Simcoe Muskoka case removed. Replaced with new case from Simcoe Muskoka from 03-07-2020"
"Ontario",181,"ON181","08-07-2020: 1 fewer case reported in Haliburton Kawartha Pineridge. Cases redistributed accordingly"
"Ontario",182,"ON182","Outbreak associated"
"Ontario",183,"ON183","13-07-2020: Previously presumptive positive case in Nunavut deemed a negative. Case_id transferred"
"Ontario",184,"ON184","08-07-2020: 1 fewer case in Simcoe Muskoka. Cases redistributed accordingly"
"Ontario",185,"ON185","08-07-2020: 1 fewer case reported in Hamilton. Cases redistributed accordingly"
"Ontario",186,"ON186","08-07-2020: 1 fewer case reported in Niagara. Cases redistributed accordingly."
"Ontario",187,"ON187","Farm Worker"
"Ontario",188,"ON188","14-07-2020: 2 fewer cases reported in Wellington Dufferin Guelph. Replaced with 2 cases from York from 14-07-2020"
"Ontario",189,"ON189","14-07-2020: 1 previous case from Simcoe Muskoka removed. Replaced with new case from Simcoe Muskoka"
"Ontario",190,"ON190","20-07-2020: 1 previous case from Simcoe Muskoka was removed. Replaced with new case from Simcoe Muskoka from 20-07-2020"
"Ontario",191,"ON191","17-07-2020: 1 fewer case in Haliburton Kawartha Pineridge. Cases redistributed accordingly"
"Ontario",192,"ON192","18-07-2020: 1 previous case in Middlesex-London removed. Replaced with new case from Middlesex-London from 18-07-2020"
"Ontario",193,"ON193","07-08-2020: Peel reinstated their dashboard after several weeks. Due to a discrepancy between our count and the official PHU count we have redistributed cases to ensure the numbers match"
"Ontario",194,"ON194","Related to outbreak at nail salon"
"Ontario",195,"ON195","22-07-2020: 2 fewer cases reported in Hamilton. Cases redistributed accordingly"
"Ontario",196,"ON196","21-07-2020: 1 fewer case in Hamiton. Cases redistributed accordingly"
"Ontario",197,"ON197","27-07-2020: 2 previous cases from Simcoe Muskoka no longer met case definition and was removed. Cases redistributed accordingly"
"Ontario",198,"ON198","31-07-2020: 1 previous case from Simcoe Muskoka removed. Cases redistributed accordingly"
"Ontario",199,"ON199","27-07-2020: 1 previous case in Leeds Grenville and Lanark was subsequently deemed negative. Cases redistributed accordingly"
"Ontario",200,"ON200","Contact of a travel-related case"
"Ontario",201,"ON201","Contact of a case with unknown exposure"
"Ontario",202,"ON202","29-07-2020: Toronto Public Health reported 19 new cases but that 23 previous cases had been removed after ""routine data quality assurance work"". Given we do not know the dates that the 23 cases were taken from, we decided to just reflect the net effect of this change i.e. a decrease of 4 in the total for Toronto (https://twitter.com/TOPublicHealth/status/1288573160401575938)"
"Ontario",203,"ON203","Updated late on the 31st"
"Ontario",204,"ON204","06-08-2020: 1 previous case in Waterloo removed. Cases redistributed accordingly"
"Ontario",205,"ON205","07-08-2020: 1 previous case removed from Eastern. Cases redistribued accordingly"
"Ontario",206,"ON206","05-08-2020: 1 previous case removed from Hamilton. Cases redistributed accordingly"
"Ontario",207,"ON207","05-08-2020: 1 previous case removed from Simcoe Muskoka. Replaced with new case from Simcoe Muskoka from 05-08-2020"
"Ontario",208,"ON208","10-08-2020: 3 previous cases removed from Wellington Dufferin Guelph. Cases redistributed accordingly"
"Ontario",209,"ON209","06-08-2020: 1 previous case from Wellington Dufferin Guelph ""reassigned to different PHU"". Cases redistributed accordingly"
"Ontario",210,"ON210","05-08-2020: 3 previous cases removed from York. Cases redistributed accordingly"
"Ontario",211,"ON211","06-08-2020: 1 previously removed case from Simcoe Muskoka was re-added after further investigation. However, aside from City no case info was given to identify which of the previously removed cases it was"
"Ontario",212,"ON212","10-08-2020: 1 previous case from Simcoe Muskoka removed. Cases redistributed accordingly"
"Ontario",213,"ON213","11-08-2020: 1 previous case from Wellington Dufferin Guelph transferred to a different PHU. Replaced with new case from WDG."
"Ontario",214,"ON214","Agri-farm worker"
"Ontario",215,"ON215","30-09-2020: Updated demo info"
"Ontario",216,"ON216","11-08-2020: 34 previous cases were removed and 42 new cases were added, resulting in a net increase of 8 cases. We decided to add just the net 8 case increase as reflecting the 34 case reduction would result in several days with 0 cases in Toronto which we felt was inaccurate to present"
"Ontario",217,"ON217","14-08-2020: 1 case removed from Simcoe Muskoka. Case redistributed to York"
"Ontario",218,"ON218","13-08-2020: 1 previous case removed from Chatham-Kent. Cases redistributed accordingly"
"Ontario",219,"ON219","Municipality of Medford"
"Ontario",220,"ON220","15-08-2020: 1 previous case from York removed. Cases redistributed accordingly"
"Ontario",221,"ON221","19-08-2020: 4 previous cases removed from Chatham-Kent. Cases redistributed accordingly"
"Ontario",222,"ON222","19-08-2020: 1 previous case removed from Waterloo. Cases redistributed accordingly"
"Ontario",223,"ON223","Connection to outbreak at grocery store - mainly employees and their household contacts"
"Ontario",224,"ON224","close contact from outside of the region"
"Ontario",225,"ON225","21-08-2020: 2 previous Waterloo cases removed. Cases redistributed accordingly"
"Ontario",226,"ON226","22-08-2020: Updated demographic and travel info; previously listed as not reported"
"Ontario",227,"ON227","resident in a retirement home"
"Ontario",228,"ON228","under investigation"
"Ontario",229,"ON229","Case resolved already"
"Ontario",230,"ON230","In retirement home"
"Ontario",231,"ON231","25-08-2020: Previous case in Saskatcewan removed. Since no new cases were announced in SK today, the case_id for this case was transferred."
"Ontario",232,"ON232","25-08-2020: 1 previous case removed from Huron Perth. Cases redistributed accordingly"
"Ontario",233,"ON233","28-08-2020: 1 case removed from Thunder Bay. Cases redistributed accordingly"
"Ontario",234,"ON234","25-08-2020: 3 previous cases removed from Waterloo. Cases redistributed accordingly"
"Ontario",235,"ON235","14-10-2020: Barrie case updated to Wasaga Beach"
"Ontario",236,"ON236","31-08-20: SMHU removed one duplicate case from Bradford W-G; replaced this case with one from Aug 31"
"Ontario",237,"ON237","28-08-2020: 1 case removed from Eastern. Cases redistributed accordingly"
"Ontario",238,"ON238","02-09-2020: 1 previous case removed from Leeds Grenville and Lanark. Cases redistributed accordingly"
"Ontario",239,"ON239","02-09-2020: 2 previous cases removed from Eastern. Cases redistributed accordingly."
"Ontario",240,"ON240","15-10-2020: Moved from Huntsville to Lake of Bays"
"Ontario",241,"ON241","04-09-2020: 1 previous case removed from Grey Bruce. Cases redistributed accordingly"
"Ontario",242,"ON242","04-09-2020: 11 previous cases removed from Hamilton. Cases redistributed accordingly"
"Ontario",243,"ON243","03-09-2020: 1 previous case removed from Waterloo. Cases redistributed accordingly"
"Ontario",244,"ON244","08-09-2020: this case (originally reported on 03-09-2020) was removed as reported and replaced with a case announced today"
"Ontario",245,"ON245","Previously reported as from Ramara was reassigned to Bracebridge on 4th September, 2020"
"Ontario",246,"ON246","09-09-2020: 1 previous case removed from Brant. Cases redistributed accordingly"
"Ontario",247,"ON247","Under Investigation. 11-09-2020: one Bradford-WG case reassigned to another PHU. Replaced with one case from 11-09-2020."
"Ontario",248,"ON248","Workplace outbreak"
"Ontario",249,"ON249","09-09-2020: 1 previous case removed from Hastings Prince Edward. Cases redistributed accordingly"
"Ontario",250,"ON250","10-09-2020: Case removed. Replaced with new case announced today"
"Ontario",251,"ON251","11-09-2020: 1 previous case removed from Middlesex-London. Cases redistributed accordingly"
"Ontario",252,"ON252","Close contact of known case"
"Ontario",253,"ON253","Community exposure"
"Ontario",254,"ON254","16-09-2020: 1 previous case from Middlesex-London removed. Cases redistributed accordingly"
"Ontario",255,"ON255","School-related case, in staff"
"Ontario",256,"ON256","22-09-2020: Case reassigned from Barrie to Bradford W-G after upon closer examination of the case address data"
"Ontario",257,"ON257","22-09-2020: Case assigned to Collingwood was removed so replaced by case from Barrie dated 22/09/2020"
"Ontario",258,"ON258","21-09-2020: Case previously assigned to Innisfil reassigned to Barrie"
"Ontario",259,"ON259","21-09-2020: Case previously assigned to Gravenhurst reassigned to Barrie"
"Ontario",260,"ON260","Reported yesterday"
"Ontario",261,"ON261","25-09-2020: Previously reported Bracebridge case updated to Muskoka Lakes"
"Ontario",262,"ON262","02-10-2020: Previous Bradford W-G case re-assigned to different PHU."
"Ontario",263,"ON263","25-09-2020: PHU updated this case from Bracebridge to Barrie. 23-09-2020: Previous case from 22-09-2020 reassigned to different PHU, replaced with new cases from this date."
"Ontario",264,"ON264","23-09-2020: Previous case from 22-09-2020 reassigned to different PHU, replaced with new cases from this date."
"Ontario",265,"ON265","25-09-2020: Previously reported as Bracebridge, updated to Muskoka Lakes"
"Ontario",266,"ON266","28-09-2020: Case reassigned to different Public Health Unit. Replaced with new case announced today"
"Ontario",267,"ON267","25-09-2020: Previously reported Collingwood case removed to different PHU, backfilled with Barrie case."
"Ontario",268,"ON268","15-10-2020: Case reassigned from Bracebridge to Muskoka Lakes / Institutional Outbreak"
"Ontario",269,"ON269","15-10-2020: Case re-assigned from Bracebridge to Muskoka Lakes"
"Ontario",270,"ON270","01-10-2020: Updated from Barrie to Bradford W-G"
"Ontario",271,"ON271","01-10-2020: Previous Adjala-Tosoronontio case from 30-09-3030 removed and replaced with one case from Barrie today. 30-09-2020: Previous Essa case removed from PHU. Current case under Investigation"
"Ontario",272,"ON272","WX: 30-09-2020 updated demographic info"
"Ontario",273,"ON273","WX: 30-09-2020 updated demographic info. Case under investigation."
"Ontario",274,"ON274","15-10-2020: Case re-assigned from Severn to Georgian Bay"
"Ontario",275,"ON275","05-10-2020: Case age updated to match official line-list from Timiskaming"
"Ontario",276,"ON276","05-10-2020: Case from Timiskaming removed. Cases reallocated accordingly"
"Ontario",277,"ON277","05-10-2020: 2 cases removed from Simcoe Muskoka. Replaced with new cases announced today. Date changed accordingly"
"Ontario",278,"ON278","02-10-2020: PHU updated case info"
"Ontario",279,"ON279","06-10-2020: Case removed from Clearview. Replaced with new case from today and date updated accordingly"
"Ontario",280,"ON280","28-10-2020: One Previous Bradford W-G case replaced with this case."
"Ontario",281,"ON281","73 of the cases announced today were added by TPH after data cleaning efforts. They do not represent new or recent cases"
"Ontario",282,"ON282","9 cases have been added due to data cleaning efforts by TPH, and reflect neither new nor recent cases"
"Ontario",283,"ON283","10 cases have been added due to data cleaning efforts by TPH, and reflect neither new nor recent cases"
"Ontario",284,"ON284","06-10-2020: Case removed from Gravenhurst. Replaced with new case from today and date changed accordingly"
"Ontario",285,"ON285","07-10-2020: 1 previous case from Brant removed. Cases redistributed accordingly"
"Ontario",286,"ON286","Farm worker"
"Ontario",287,"ON287","https://www.simcoemuskokahealth.org/MicroSites/Media/Health%20Stats/Instant%20Atlas/COVIDlist/COVID_DownloadableData_20201007.html"
"Ontario",288,"ON288","Work place related, case was reassigned to case from 02-11-2020"
"Ontario",289,"ON289","Institutional outbreak (Simcoe Manor nursing home?)"
"Ontario",290,"ON290","14-10-2020: 1 previous Middlesex-London case removed. Replaced with new case from Middlesex-London reported on 14-10-2020"
"Ontario",291,"ON291","Instituitional outbreak"
"Ontario",292,"ON292","14-10-2020: Previous Adjala-Tosorontio case removed"
"Ontario",293,"ON293","15-10-2020: Case reassigned to another PHU. Replaced with new case from today and date updated accordingly"
"Ontario",294,"ON294","School-related case"
"Ontario",295,"ON295","16-10-2020: 1 previous Simcoe Muskoka case removed. Replaced with new case from Simcoe Muskoka"
"Ontario",296,"ON296","Close contact of a known case"
"Ontario",297,"ON297","18-10-2020: 1 previous case from Middlesex-London removed. Replaced with new case from Middlesex-London from today"
"Ontario",298,"ON298","20-10-2020: 1 previous case removed from Windsor-Essex. Replaced with new case from the health region today"
"Ontario",299,"ON299","20-10-2020: 1 previous Peterborough case removed. Cases redistributed accordingly"
"Ontario",300,"ON300","22-10-2020: 1 previous case from Windosr-Essex removed. Replaced with new case from Windsor-Essex today"
"Ontario",301,"ON301","27-10-2020: 2 previous cases removed from Brant. Replaced with new cases from Brant today"
"Ontario",302,"ON302","Workplace Outbreak"
"Ontario",303,"ON303","30-10-2020: 5 previous cases from Simcoe Muskoka. Replaced with new cases from Simcoe Muskoka today, work place outbreak"
"Ontario",304,"ON304","Reassigned to Oct 27 as 1 case from Bradford W-G from today was reassigned to another health unit"
"Ontario",305,"ON305","30-10-2020: 5 previous cases from Simcoe Muskoka. Replaced with new cases from Simcoe Muskoka today"
"Ontario",306,"ON306","04-11-2020: Case removed. Reassigned accordingly. Date updated to Nov 4"
"Ontario",307,"ON307","previous case from 29-10-2020 assigned to case from 02-11-2020"
"Ontario",308,"ON308","Commnity setting outbreak"
"Ontario",309,"ON309","Community acquired"
"Ontario",310,"ON310","Reassigned to new city, previously assigned to New Tecumseth"
"Ontario",311,"ON311","09-11-2020: case removed, was reassigned to another public health unit. Under Investigation, Previously reported as Springwater on 29-10-2020 but was removed and changed to Barried 06-11-2020"
"Ontario",312,"ON312","Congegrate setting outbreak"
"Ontario",313,"ON313","31-10-2020: Case removed from Middlesex-London. Replaced with new case announced today and date updated accordingly"
"Ontario",314,"ON314","Reassigned from case from 02-11-2020 to a case from 03-11-2020"
"Ontario",315,"ON315","Educational Setting Outbreak"
"Ontario",316,"ON316","Community-Acquired"
"Ontario",317,"ON317","Reassigned to case from 03-11-2020"
"Ontario",318,"ON318","02-11-2020 case identified as duplicated entry, replaced with case from 09-11-2020"
"Ontario",319,"ON319","Healthcare worker. Source of infection under investigation"
"Ontario",320,"ON320","05-11-2020: One Bradford W-G case backfilled with one case from this date."
"Ontario",321,"ON321","Outbreak-associated"
"Ontario",322,"ON322","Reassigned to case reported on 06-11-2020"
"Ontario",323,"ON323","Reassigned to case reported on 06-11-2021"
"Ontario",324,"ON324","Reassigned to Barrie from Bradford W-G"
"Ontario",325,"ON325","09-11-2020: 8 cases removed from Eastern. Cases reallocated accordingly"
"Ontario",326,"ON326","10-11-2020: 1 previous case from Brant removed. Replaced with new case from PHU from today"
"Ontario",327,"ON327","10-11-2020: 1 previous case from Middlesex-London removed. Replaced with new case from PHU today"
"Ontario",328,"ON328","12-11-2020: 1 previous case removed from Lambton. Cases redistributed accordingly"
"Ontario",329,"ON329","11-11-2020: 1 previous case from Middlesex-London removed. Replaced with new case from PHU today"
"Ontario",330,"ON330","12-11-2020: 1 previous case from Brant removed. Replaced with new case from PHU today"
"Ontario",331,"ON331","institutional outbreak"
"Ontario",332,"ON332","17-11-2020: 2 previous cases removed from Brant. Replaced with new cases from PHU today"
"Ontario",333,"ON333","17-11-2020: 1 previous case removed from Windsor-Essex. Replaced with new case from PHU today"
"Ontario",334,"ON334","17-11-2020: Case from Oro-Medonte reassgined to another public health unit. Replaced with new case announced today and dates adjusted accordingly"
"Ontario",335,"ON335","18-11-2020: Previous case removed and replaced with one case from this date."
"Ontario",336,"ON336","Educational setting outbreak"
"Ontario",337,"ON337","19-11-2020: 2 previous cases removed from Brant. Replaced with new cases from PHU today"
"Ontario",338,"ON338","19-11-2020: 1 previous case removed from Middlesex-London. Replaced with new case from PHU today"
"Ontario",339,"ON339","19-11-2020: 1 previous case removed from Windsor-Essex. Replaced with new case from PHU today"
"Ontario",340,"ON340","20-11-2020: Previous Barrie case removed and replaced with case from this date."
"Ontario",341,"ON341","Congregate Setting Outbreak"
"Ontario",342,"ON342","Institutional Outbreak-OOJ"
"Ontario",343,"ON343","23-11-2020: 2 previous cases removed from Simcoe Muskoka. Replaced with new cases from PHU today"
"Ontario",344,"ON344","22-11-2020: Case removed from Middlesex-London. Replaced with new case announced today and date updated accordingly"
"Ontario",345,"ON345","25-11-2020: 1 previous case removed from Northwestern. Cases redistributed accordingly"
"Ontario",346,"ON346","03-12-2020: Replaced case moved from Barrie with new case"
"Ontario",347,"ON347","Educational Institute Outbreak"
"Ontario",348,"ON348","25-11-2020: Previous case replaced with case from this date"
"Ontario",349,"ON349","11-12-2020: Previous case removed, replaced with case from this date."
"Ontario",350,"ON350","18-12-2020: Previous Innisfil case removed"
"Ontario",351,"ON351","26-11-2020: One previous case removed and replaced with a case from this date."
"Ontario",352,"ON352","30-11-2020: Case from Springwater moved to different PHU. Case replaced with new case announced today. Date updated accordingly"
"Ontario",353,"ON353","03-12-2020: 1 previous case from innisfil was moved to a new PHU"
"Ontario",354,"ON354","27-11-2020: 1 previous case from Simcoe Muskoka removed. Replaced with new case from PHU today"
"Ontario",355,"ON355","27-11-2020: Previous case removed from Lambton. Cases redistributed accordingly"
"Ontario",356,"ON356","30-11-2020: Case removed from Barrie because it did not meet case definition. Replaced with new case announced today and date updated accordingly"
"Ontario",357,"ON357","01-12-2020: 2 cases from Barrie were re-assigned to a different PHU. Replaced with new case announced today and date updated accordingly"
"Ontario",358,"ON358","02-12-2020: Case removed from Simcoe Muskoka. Case replaced with new case announced today and date updated accordingly"
"Ontario",359,"ON359","01-12-2020: 1 case from New Tecumseth re-assigned to a different PHU. Case replaced with new case announced today and date updated accordingly"
"Ontario",360,"ON360","02-12-2020: Case removed from Brant. Replaced with new case announced today. Date updated accordingly"
"Ontario",361,"ON361","02-12-2020: Case removed from Middlesex-London. Replaced with new case announced today. Date updated accordingly"
"Ontario",362,"ON362","03-12-2020: Updated to this date"
"Ontario",363,"ON363","https://northernontario.ctvnews.ca/algoma-public-health-reports-new-covid-case-1.5214267"
"Ontario",364,"ON364","04-12-2020: Replaced case"
"Ontario",365,"ON365","On 08-12-2020 the case previously reported for Innisfil was reassigned to Barrie per the correction made by the PHU"
"Ontario",366,"ON366","07-12-2020: Case from Wasaga Beach reassigned to a different PHU. Case replaced with new case announced today and date updated accordingly // 04-12-2020: Replaced case"
"Ontario",367,"ON367","06-12-2020: Case removed from Windsor-Essex. Case replaced by new case announced today. Date updated accordingly"
"Ontario",368,"ON368","Manitoulin District"
"Ontario",369,"ON369","Reassigned to the case dated 07-12-2020 from that 06-12-2020"
"Ontario",370,"ON370","Case reassigned as case dated 2020-11-07"
"Ontario",371,"ON371","Case reassigned as case dated 2020-11-08"
"Ontario",372,"ON372","10-12-2020: 4 previous cases removed from Simcoe Muskoka. Replaced with new cases from SK today"
"Ontario",373,"ON373","Dec 9 : Replaced Duplicate case from Barrie to Pending case reported on Dec 9"
"Ontario",374,"ON374","23-12-2020: Reassigned to Barrie"
"Ontario",375,"ON375","On 08-12-2020 reassigned to Bradford W-G to reflect the change reported by the PHU.
. Previoisly assigned to Orillia"
"Ontario",376,"ON376","14-12-2020: Case removed from Oro-Medonte. Case reallocated and date changed accordingly // Congregate Setting Outbreak"
"Ontario",377,"ON377","09-12-2020: changed date from Dec 8 to Dec 9 to realign cases"
"Ontario",378,"ON378","Dec 9: Changed Infection Source from Not Reported to Close Contact based on updated information"
"Ontario",379,"ON379","Dec 9: Replacd original case (18-34 Female Barrie) with new case as the original case was moved out of PHU"
"Ontario",380,"ON380","Dec 9: Replaced Essa case that was moved out of PHU with new case from Dec 9"
"Ontario",381,"ON381","10-12-2020: 3 previous cases removed from Simcoe Muskoka. Replaced with new cases from SK today"
"Ontario",382,"ON382","Institutional Outbreak. Dec 9: Changed from Not reported source of infection to institutional Outbreak based on updated infromation from PHU"
"Ontario",383,"ON383","Institutional Outbreak. Dec 9: Tay case replaced with case from Dec 9 as original case did not meet case definition"
"Ontario",384,"ON384","14-12-2020: Case removed from Oro-Medonte. Cases reallocated and date changed accordingly"
"Ontario",385,"ON385","Close contact"
"Ontario",386,"ON386","11-12-2020: Date updated from the 10th to the 11th"
"Ontario",387,"ON387","14-12-2020: Case removed from Innisfil. Redistributed and date changed accordingly"
"Ontario",388,"ON388","17-12-2020: Previous Barrie case replaced. 14-12-2020: Case removed from Barrie. Case reallocated and date updated accordingly, additional information added: Educational setting outbreak."
"Ontario",389,"ON389","17-12-2020: Previous Orillia case replaced. Institutional outbreak."
"Ontario",390,"ON390","Outbreak related"
"Ontario",391,"ON391","15-12-2020: reassigned to Dec 15 to align the number of cases"
"Ontario",392,"ON392","On 2020-12-15 case assigned to case from 2020-12-15. Previously assigned to case from Barrie on 2020-12-14"
"Ontario",393,"ON393","16-12-2020: Barrie case replaced with case from this date. On 2020-12-15 case assigned to case from 2020-12-15. Previously assigned to case from Barrie on 2020-12-14"
"Ontario",394,"ON394","17-12-2020: Bradford case replaced. Institutional outbreak."
"Ontario",395,"ON395","Congregate Setting Outbreak-OOJ"
"Ontario",396,"ON396","16-12-2020: Case removed from Brant. Replaced with new case announced today and date updated accordingly"
"Ontario",397,"ON397","Close Contact"
"Ontario",398,"ON398","16-12-2020: Previous Midland case removed"
"Ontario",399,"ON399","17-12-2020: Pending case replaced. 16-12-2020: Previous location pending case from 15-12-2020 replaced with one pending case today"
"Ontario",400,"ON400","16-12-2020: Looks like previous location pending case was reassigned"
"Ontario",401,"ON401","16-12-2020: Previous location pending case from 15-12-2020 replaced with one pending case today"
"Ontario",402,"ON402","17-12-2020: 1 previous M-L case removed. Replaced with new case from M-L today"
"Ontario",403,"ON403","18-12-2020: Previous Barrie case removed"
"Ontario",404,"ON404","17-12-2020: Previous Barrie case replaced"
"Ontario",405,"ON405","17-12-2020: Previous Orillia case replaced"
"Ontario",406,"ON406","21-12-2020: Reassigned case"
"Ontario",407,"ON407","18-12-2020: One previous Pending case removed. 17-12-2020: Previous Tiny case replaced"
"Ontario",408,"ON408","18-12-2020: Previous Bradford case removed"
"Ontario",409,"ON409","23-12-2020: Previous case removed. 22-12-2020: Case removed from Bradford W-G. Replaced with new case from today and date updated accordingly"
"Ontario",410,"ON410","21-12-2020: Case replaced"
"Ontario",411,"ON411","22-12-2020: Case removed from Barrie. Replaced with a new case announced today and date updated accordingly"
"Ontario",412,"ON412","21-12-2020: Replaced case"
"Ontario",413,"ON413","23-12-2020: City updated"
"Ontario",414,"ON414","23-12-2020: Previous case removed"
"Ontario",415,"ON415","International travel"
"Ontario",416,"ON416","20-12-2020: 4 previous cases removed from New Brunswick. Case id's transferred to ensure consistency with overall total"
"Ontario",417,"ON417","Close Contact of a case"
"Ontario",418,"ON418","22-12-2020: Case removed from New Tecumseth. Replaced with a new case from today and date updated accordingly"
"Ontario",419,"ON419","24-12-2020: Case removed from Not Reported. Replaced by new case announced today and date updated accordingly"
"Ontario",420,"ON420","23-12-2020: One previous case removed, date changed from 22nd to 23rd."
"Ontario",421,"ON421","24-12-2020: Case removed from Barrie. Replaced with a new case announced today and date updated accordingly"
"Ontario",422,"ON422","24-12-2020: Case removed from Innisfil. Case replaced by new case annnounced today and date updated accordingly"
"Ontario",423,"ON423","05-01-2021: Case removed from Wasaga Breach and replaced with new case announced today. Date updated accordingly // 24-12-2020: Case removed from Adjala-Tosorontio. Replaced with new case announced today and date updated accordingly"
"Ontario",424,"ON424","29-12-2020: 4 previous cases removed. Replaced with new cases from 29-12-2020"
"Ontario",425,"ON425","24-12-2020: Case removed from Barrie. Replaced with new case announced today and date adjusted accordingly"
"Ontario",426,"ON426","24-12-2020: Case removed from Essa. Replaced with a new case announced today and date updated accordingly"
"Ontario",427,"ON427","24-12-2020: 3 cases removed from Grey Bruce. Replaced with new cases from today and date updated accordingly"
"Ontario",428,"ON428","close contact of a case"
"Ontario",429,"ON429","25-12-2020: 1 case removed from Niagara. Cases redistributed accordingly"
"Ontario",430,"ON430","29-12-2020: 4 previous cases removed from Simcoe Muskoka. Replaced with new cases from 29-12-2020"
"Ontario",431,"ON431","30-12-2020: Previous Simcoe Muskoka cases removed. Replaced with new case from Simcoe Muskoka today"
"Ontario",432,"ON432","28-12-2020: changed date to 28-12-2020 to align with the website"
"Ontario",433,"ON433","29-12-2020: Case removed. Replaced with new case announced today and date updated accordingly"
"Ontario",434,"ON434","28-12-2020: Date changed to 28-12-2020 to align with case count for Dec 28"
"Ontario",435,"ON435","31-12-2020: Case with Pending city removed and reaplced with new case announced today. Date updated accordingly // Bracebridge case removed 30-12-2020 replaced with Not Reported"
"Ontario",436,"ON436","05-01-2021: Case removed and replaced with new case announced today. Date updated accordingly"
"Ontario",437,"ON437","06-01-2021: Previous Collingwood case removed. 31-12-2020: Case with Pending city reallocated to Collingwood // Collingwood case removed on 30-12-2020 and replaced with Not Reported case"
"Ontario",438,"ON438","05-01-2021: Case replaced with new case announced today. Date updated accordingly // 31-12-2020: Case from Collingwood removed and replaced with a new case announced today. Date updated accordingly"
"Ontario",439,"ON439","06-01-2021: Previous Innisfil case removed"
"Ontario",440,"ON440","31-12-2020: 2 cases removed from Orillia. Replaced with new cases announced today and date updated accordingly"
"Ontario",441,"ON441","05-01-2021: Case redistributed from Orillia"
"Ontario",442,"ON442","05-01-2021: Case redistributed from Oro-Medonte"
"Ontario",443,"ON443","06-01-2021: Previous Springwater case removed"
"Ontario",444,"ON444","31-12-2020: 4 cases removed from Brant. Replaced by new cases announced today and date updated accordingly"
"Ontario",445,"ON445","31-12-2020: 1 case removed from Middlesex-London. Replaced by a new case announced today and date updated accordingly"
"Ontario",446,"ON446","KFLA Public Health on Twitter: ""(2/2) F - 50s, under investigation 2 M - 60s, under investigation F - 20s, under investigation M - 30s, under investigation M - 20s, under investigation F - 80s, close contact F - 20s, close contact F - 40s, close contact M - 60s, under investigation #COVID19KFLA https://t.co/t8X4rGXrpf"" / Twitter"
